country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",29-07-2024 11:00:00,19.1375,72.915056,CO,16.0,20.0,18.0
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",29-07-2024 11:00:00,19.000084,72.85673,PM2.5,8.0,26.0,16.0
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",29-07-2024 11:00:00,19.060498,72.923356,CO,4.0,100.0,12.0
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",29-07-2024 11:00:00,19.060498,72.923356,OZONE,1.0,7.0,4.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-07-2024 11:00:00,19.047,72.8746,CO,11.0,18.0,13.0
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",29-07-2024 11:00:00,19.3832,72.8204,PM2.5,25.0,43.0,32.0
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",29-07-2024 11:00:00,19.3832,72.8204,SO2,22.0,23.0,23.0
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",29-07-2024 11:00:00,19.10861,72.83622,PM2.5,17.0,34.0,25.0
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",29-07-2024 11:00:00,19.10861,72.83622,SO2,8.0,8.0,8.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",29-07-2024 11:00:00,18.9936162,72.8128113,NH3,1.0,1.0,1.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",29-07-2024 11:00:00,21.143383,79.048912,NO2,2.0,9.0,5.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",29-07-2024 11:00:00,21.143383,79.048912,NH3,2.0,3.0,2.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",29-07-2024 11:00:00,21.143383,79.048912,OZONE,2.0,5.0,4.0
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",29-07-2024 11:00:00,19.173852,77.296291,PM2.5,14.0,36.0,24.0
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",29-07-2024 11:00:00,19.173852,77.296291,OZONE,7.0,9.0,8.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",29-07-2024 11:00:00,20.0073285,73.7762427,PM2.5,26.0,45.0,36.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",29-07-2024 11:00:00,20.0073285,73.7762427,NH3,2.0,2.0,2.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",29-07-2024 11:00:00,20.0073285,73.7762427,OZONE,24.0,50.0,31.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",29-07-2024 11:00:00,20.021503,73.813844,PM10,39.0,76.0,57.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",29-07-2024 11:00:00,20.021503,73.813844,NO2,1.0,10.0,4.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",29-07-2024 11:00:00,20.021503,73.813844,SO2,1.0,7.0,3.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",29-07-2024 11:00:00,19.95022,73.73148,PM2.5,32.0,69.0,47.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",29-07-2024 11:00:00,19.95022,73.73148,NO2,7.0,18.0,10.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",29-07-2024 11:00:00,19.95022,73.73148,NH3,2.0,4.0,3.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",29-07-2024 11:00:00,19.95022,73.73148,SO2,2.0,6.0,4.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",29-07-2024 11:00:00,19.9591346,73.7788008,SO2,2.0,6.0,4.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.090337,73.014232,PM10,42.0,81.0,58.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.0575752,73.0151367,NO2,5.0,21.0,11.0
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",29-07-2024 11:00:00,19.044,73.0325,SO2,2.0,3.0,3.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.02579,73.10297,PM2.5,34.0,175.0,70.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.02579,73.10297,NO2,9.0,20.0,13.0
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",29-07-2024 11:00:00,19.063,73.1209,NO2,11.0,22.0,15.0
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",29-07-2024 11:00:00,18.63673,73.82487,PM10,24.0,42.0,31.0
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",29-07-2024 11:00:00,18.63673,73.82487,NO2,9.0,31.0,16.0
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",29-07-2024 11:00:00,18.63673,73.82487,NH3,4.0,4.0,4.0
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",29-07-2024 11:00:00,18.63673,73.82487,CO,6.0,32.0,11.0
India,Maharashtra,Pune,"Bhosari, Pune - IITM",29-07-2024 11:00:00,18.640051,73.848956,CO,23.0,74.0,42.0
India,Maharashtra,Pune,"Bhosari, Pune - IITM",29-07-2024 11:00:00,18.640051,73.848956,OZONE,6.0,31.0,23.0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",29-07-2024 11:00:00,18.60577,73.749976,CO,31.0,106.0,56.0
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",29-07-2024 11:00:00,18.5011743,73.8165527,PM10,2.0,45.0,21.0
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",29-07-2024 11:00:00,18.5011743,73.8165527,SO2,1.0,7.0,3.0
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",29-07-2024 11:00:00,18.536457,73.805454,OZONE,32.0,32.0,32.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",29-07-2024 11:00:00,18.547056,73.826908,NO2,13.0,33.0,20.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",29-07-2024 11:00:00,18.547056,73.826908,OZONE,8.0,24.0,16.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",29-07-2024 11:00:00,16.5038,74.3623,PM10,17.0,33.0,24.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",29-07-2024 11:00:00,16.5038,74.3623,NH3,1.0,1.0,1.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",29-07-2024 11:00:00,17.6336264,75.9132495,PM2.5,14.0,31.0,22.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",29-07-2024 11:00:00,17.6336264,75.9132495,OZONE,5.0,25.0,16.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",29-07-2024 11:00:00,17.65439,75.90649,NH3,3.0,6.0,4.0
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",29-07-2024 11:00:00,17.6599188,75.9063906,NO2,54.0,55.0,54.0
India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",29-07-2024 11:00:00,19.192056,72.9585188,PM10,40.0,41.0,40.0
India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",29-07-2024 11:00:00,19.192056,72.9585188,OZONE,14.0,21.0,16.0
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",29-07-2024 11:00:00,19.235581,73.159121,PM10,57.0,94.0,78.0
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",29-07-2024 11:00:00,19.235581,73.159121,CO,10.0,52.0,17.0
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",29-07-2024 11:00:00,19.445821,72.7988231,OZONE,14.0,96.0,19.0
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",29-07-2024 11:00:00,24.8207389,93.9423085,NO2,7.0,7.0,7.0
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",29-07-2024 11:00:00,25.5586,91.8985,SO2,36.0,38.0,37.0
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",29-07-2024 11:00:00,23.7176342,92.7192841,SO2,3.0,3.0,3.0
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",29-07-2024 11:00:00,23.7176342,92.7192841,OZONE,1.0,5.0,2.0
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",29-07-2024 11:00:00,25.6635413,94.0989878,PM2.5,6.0,70.0,31.0
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",29-07-2024 11:00:00,25.6635413,94.0989878,NH3,1.0,1.0,1.0
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",29-07-2024 11:00:00,21.51161,86.89088,PM10,27.0,122.0,67.0
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",29-07-2024 11:00:00,22.1166054,85.3945546,PM10,9.0,102.0,39.0
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",29-07-2024 11:00:00,21.941841,86.728318,PM2.5,11.0,22.0,15.0
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",29-07-2024 11:00:00,21.941841,86.728318,CO,29.0,68.0,46.0
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",29-07-2024 11:00:00,20.24079,85.836784,OZONE,12.0,72.0,33.0
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",29-07-2024 11:00:00,20.34652,85.8163,PM2.5,2.0,17.0,11.0
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",29-07-2024 11:00:00,20.34652,85.8163,SO2,1.0,2.0,2.0
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",29-07-2024 11:00:00,22.06156703,85.47409613,NO2,3.0,4.0,4.0
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",29-07-2024 11:00:00,22.06156703,85.47409613,OZONE,23.0,25.0,24.0
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",29-07-2024 11:00:00,21.8004996,83.8396977,CO,27.0,52.0,45.0
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",29-07-2024 11:00:00,21.8004996,83.8396977,OZONE,18.0,22.0,19.0
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",29-07-2024 11:00:00,20.94185,86.1151,NH3,1.0,2.0,1.0
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",29-07-2024 11:00:00,20.94185,86.1151,SO2,3.0,46.0,10.0
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",29-07-2024 11:00:00,21.6439,85.599355,PM10,40.0,57.0,48.0
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",29-07-2024 11:00:00,21.6439,85.599355,NO2,14.0,20.0,16.0
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",29-07-2024 11:00:00,21.6439,85.599355,SO2,3.0,6.0,4.0
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",29-07-2024 11:00:00,21.847279,85.416905,NO2,13.0,19.0,16.0
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",29-07-2024 11:00:00,21.847279,85.416905,SO2,2.0,2.0,2.0
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",29-07-2024 11:00:00,22.265816,86.174829,PM2.5,21.0,46.0,30.0
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",29-07-2024 11:00:00,22.265816,86.174829,PM10,26.0,60.0,40.0
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",29-07-2024 11:00:00,22.265816,86.174829,OZONE,3.0,16.0,9.0
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",29-07-2024 11:00:00,22.220833,84.809444,NH3,1.0,3.0,2.0
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",29-07-2024 11:00:00,22.220833,84.809444,CO,24.0,47.0,38.0
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",29-07-2024 11:00:00,22.245,84.88111111,CO,10.0,102.0,11.0
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",29-07-2024 11:00:00,21.606865,85.510538,NO2,18.0,22.0,20.0
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",29-07-2024 11:00:00,21.606865,85.510538,OZONE,22.0,47.0,26.0
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",29-07-2024 11:00:00,20.9360711,85.1707021,CO,44.0,116.0,96.0
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",29-07-2024 11:00:00,30.233011,74.907758,NO2,31.0,41.0,33.0
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",29-07-2024 11:00:00,31.321907,75.578914,NO2,22.0,27.0,26.0
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",29-07-2024 11:00:00,31.321907,75.578914,CO,6.0,104.0,25.0
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",29-07-2024 11:00:00,31.321907,75.578914,OZONE,19.0,45.0,24.0
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",29-07-2024 11:00:00,30.736056,76.209694,NO2,26.0,26.0,26.0
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",29-07-2024 11:00:00,30.736056,76.209694,NH3,8.0,8.0,8.0
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",29-07-2024 11:00:00,30.736056,76.209694,SO2,5.0,12.0,8.0
India,Punjab,Patiala,"Model Town, Patiala - PPCB",29-07-2024 11:00:00,30.349388,76.366642,PM10,19.0,47.0,35.0
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",29-07-2024 11:00:00,26.470859,74.646594,SO2,5.0,14.0,9.0
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",29-07-2024 11:00:00,27.554793,76.611536,PM2.5,24.0,51.0,38.0
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",29-07-2024 11:00:00,27.554793,76.611536,NH3,6.0,8.0,7.0
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",29-07-2024 11:00:00,23.55519,74.44001,SO2,25.0,32.0,27.0
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",29-07-2024 11:00:00,25.106006,76.469948,PM2.5,17.0,34.0,25.0
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",29-07-2024 11:00:00,25.747299,71.393989,CO,22.0,32.0,24.0
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",29-07-2024 11:00:00,27.215415,77.50873,PM2.5,8.0,88.0,26.0
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",29-07-2024 11:00:00,27.215415,77.50873,PM10,20.0,82.0,33.0
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",29-07-2024 11:00:00,28.194909,76.862296,PM10,32.0,121.0,59.0
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",29-07-2024 11:00:00,28.194909,76.862296,NO2,12.0,37.0,26.0
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",29-07-2024 11:00:00,28.018792,73.292658,NH3,5.0,16.0,8.0
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",29-07-2024 11:00:00,28.018792,73.292658,CO,15.0,76.0,36.0
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",29-07-2024 11:00:00,25.435774,75.644272,PM10,19.0,81.0,43.0
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",29-07-2024 11:00:00,25.435774,75.644272,NO2,4.0,16.0,7.0
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",29-07-2024 11:00:00,25.435774,75.644272,NH3,1.0,4.0,2.0
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",29-07-2024 11:00:00,25.435774,75.644272,OZONE,14.0,34.0,18.0
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",29-07-2024 11:00:00,24.892047,74.623527,OZONE,2.0,39.0,11.0
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",29-07-2024 11:00:00,28.296139,74.961696,PM2.5,22.0,55.0,34.0
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",29-07-2024 11:00:00,28.296139,74.961696,NH3,9.0,22.0,16.0
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",29-07-2024 11:00:00,26.895552,76.334753,PM2.5,25.0,60.0,42.0
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",29-07-2024 11:00:00,29.61075,74.283608,NO2,10.0,49.0,17.0
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",29-07-2024 11:00:00,26.902909,75.836858,CO,1.0,24.0,6.0
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",29-07-2024 11:00:00,26.9164092,75.7994901,PM10,32.0,114.0,62.0
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",29-07-2024 11:00:00,26.9164092,75.7994901,SO2,1.0,37.0,16.0
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",29-07-2024 11:00:00,26.786682,75.827928,PM2.5,21.0,58.0,31.0
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",29-07-2024 11:00:00,26.960669,75.771817,NH3,1.0,2.0,1.0
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",29-07-2024 11:00:00,26.960669,75.771817,SO2,2.0,6.0,4.0
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",29-07-2024 11:00:00,26.960669,75.771817,OZONE,27.0,42.0,36.0
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",29-07-2024 11:00:00,26.912329,70.909168,PM2.5,15.0,51.0,27.0
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",29-07-2024 11:00:00,26.912329,70.909168,SO2,7.0,8.0,8.0
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",29-07-2024 11:00:00,24.588397,76.172782,PM10,15.0,130.0,64.0
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",29-07-2024 11:00:00,24.588397,76.172782,SO2,7.0,9.0,8.0
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",29-07-2024 11:00:00,28.108988,75.386577,OZONE,10.0,61.0,23.0
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",29-07-2024 11:00:00,26.29581,73.082283,NH3,3.0,4.0,4.0
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",29-07-2024 11:00:00,26.215415,73.070156,NO2,7.0,18.0,12.0
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",29-07-2024 11:00:00,26.253384,72.976571,SO2,4.0,13.0,10.0
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",29-07-2024 11:00:00,26.506177,77.025989,PM10,16.0,410.0,36.0
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",29-07-2024 11:00:00,26.506177,77.025989,CO,10.0,22.0,14.0
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",29-07-2024 11:00:00,25.16409,75.858137,NO2,9.0,38.0,20.0
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",29-07-2024 11:00:00,25.16409,75.858137,NH3,3.0,5.0,4.0
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",29-07-2024 11:00:00,25.196024,75.855668,SO2,1.0,6.0,4.0
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",29-07-2024 11:00:00,27.213494,73.734444,PM10,70.0,474.0,137.0
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",29-07-2024 11:00:00,25.771061,73.340227,SO2,7.0,11.0,8.0
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",29-07-2024 11:00:00,24.041198,74.780702,NH3,2.0,4.0,3.0
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",29-07-2024 11:00:00,26.031443,76.359327,CO,2.0,40.0,23.0
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",29-07-2024 11:00:00,24.885261,72.857549,SO2,3.0,10.0,6.0
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",29-07-2024 11:00:00,29.931624,73.864511,PM10,105.0,312.0,196.0
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",29-07-2024 11:00:00,29.931624,73.864511,NO2,10.0,50.0,29.0
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",29-07-2024 11:00:00,29.931624,73.864511,CO,28.0,64.0,43.0
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",29-07-2024 11:00:00,26.159933,75.780517,PM10,7.0,38.0,22.0
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",29-07-2024 11:00:00,24.5886166,73.6321397,PM2.5,24.0,84.0,50.0
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",29-07-2024 11:00:00,24.5886166,73.6321397,NH3,4.0,18.0,11.0
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",29-07-2024 11:00:00,27.33853,88.614099,OZONE,10.0,26.0,15.0
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-07-2024 11:00:00,12.9099161,80.1076538,PM2.5,23.0,500.0,162.0
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-07-2024 11:00:00,12.9099161,80.1076538,NH3,1.0,6.0,2.0
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",29-07-2024 11:00:00,13.0664,80.2112,PM10,33.0,83.0,57.0
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",29-07-2024 11:00:00,13.1278,80.2642,NO2,10.0,28.0,17.0
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",29-07-2024 11:00:00,13.1278,80.2642,NH3,3.0,4.0,4.0
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",29-07-2024 11:00:00,13.1278,80.2642,SO2,4.0,13.0,7.0
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",29-07-2024 11:00:00,12.9533,80.2357,SO2,1.0,8.0,5.0
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",29-07-2024 11:00:00,13.1036,80.2909,CO,5.0,46.0,10.0
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",29-07-2024 11:00:00,13.0052189,80.2398125,SO2,11.0,11.0,11.0
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",29-07-2024 11:00:00,11.0328,77.0349,OZONE,4.0,5.0,4.0
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",29-07-2024 11:00:00,13.4127,80.1081,NO2,8.0,47.0,20.0
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",29-07-2024 11:00:00,13.4127,80.1081,SO2,2.0,32.0,10.0
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",29-07-2024 11:00:00,8.816428,78.099039,NO2,19.0,24.0,21.0
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",29-07-2024 11:00:00,8.816428,78.099039,SO2,10.0,18.0,13.0
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",29-07-2024 11:00:00,11.0973603,77.3228673,NO2,2.0,9.0,5.0
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",29-07-2024 11:00:00,11.0973603,77.3228673,SO2,24.0,25.0,24.0
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",29-07-2024 11:00:00,17.540891,78.358528,PM2.5,13.0,38.0,23.0
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",29-07-2024 11:00:00,17.540891,78.358528,SO2,18.0,37.0,23.0
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",29-07-2024 11:00:00,17.540891,78.358528,CO,22.0,61.0,28.0
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",29-07-2024 11:00:00,17.528544,78.286195,NH3,2.0,2.0,2.0
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",29-07-2024 11:00:00,17.528544,78.286195,SO2,11.0,12.0,11.0
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",29-07-2024 11:00:00,17.4559458,78.4332152,OZONE,15.0,19.0,17.0
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",29-07-2024 11:00:00,17.417094,78.457437,NH3,4.0,5.0,5.0
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",29-07-2024 11:00:00,17.417094,78.457437,CO,21.0,47.0,26.0
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",29-07-2024 11:00:00,17.417094,78.457437,OZONE,13.0,19.0,16.0
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",29-07-2024 11:00:00,17.349694,78.451437,NO2,12.0,15.0,13.0
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",29-07-2024 11:00:00,23.8175497,91.2726974,NH3,7.0,8.0,7.0
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",29-07-2024 11:00:00,27.23711,78.01936,PM10,4.0,30.0,16.0
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",29-07-2024 11:00:00,27.106972,78.000111,OZONE,8.0,9.0,8.0
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",29-07-2024 11:00:00,27.19865833,78.00598056,NO2,2.0,5.0,3.0
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",29-07-2024 11:00:00,27.19862,77.92066,PM10,6.0,43.0,32.0
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",29-07-2024 11:00:00,28.964949,77.278761,PM10,11.0,70.0,47.0
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",29-07-2024 11:00:00,28.964949,77.278761,SO2,10.0,19.0,15.0
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",29-07-2024 11:00:00,28.964949,77.278761,CO,40.0,56.0,51.0
